step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
52,'C1566647188','1','F','28007','M840466850','28007','es_tech',76.59,0
52,'C781096653','4','F','28007','M840466850','28007','es_tech',57.06,0
52,'C586830923','4','M','28007','M840466850','28007','es_tech',12.33,0
52,'C1128965136','2','F','28007','M840466850','28007','es_tech',154.49,0
52,'C879949041','3','F','28007','M840466850','28007','es_tech',56.68,0
52,'C88392294','5','M','28007','M840466850','28007','es_tech',221.05,0
53,'C133432771','2','F','28007','M840466850','28007','es_tech',184.71,0
53,'C1313060996','3','F','28007','M840466850','28007','es_tech',1.68,0
53,'C389281305','1','F','28007','M840466850','28007','es_tech',16.46,0
53,'C1557540123','4','F','28007','M840466850','28007','es_tech',152.17,0
53,'C1176114065','2','F','28007','M840466850','28007','es_tech',27.82,0
53,'C695108722','2','M','28007','M840466850','28007','es_tech',101.31,0
53,'C612357573','6','M','28007','M840466850','28007','es_tech',104.45,0
53,'C417912401','3','F','28007','M840466850','28007','es_tech',59.12,0
54,'C309334921','2','F','28007','M840466850','28007','es_tech',200.87,0
54,'C1009080922','3','F','28007','M840466850','28007','es_tech',179.14,0
54,'C477595630','4','M','28007','M840466850','28007','es_tech',14.31,0
54,'C1881708420','3','F','28007','M840466850','28007','es_tech',40.84,0
54,'C1904362781','3','F','28007','M840466850','28007','es_tech',67.77,0
55,'C585317135','3','M','28007','M840466850','28007','es_tech',9.39,0
55,'C864725258','5','F','28007','M840466850','28007','es_tech',77.04,0
55,'C607521473','2','M','28007','M840466850','28007','es_tech',35.29,0
55,'C430171917','2','M','28007','M840466850','28007','es_tech',31.89,0
55,'C1605182199','3','F','28007','M840466850','28007','es_tech',61.5,0
55,'C11453786','3','M','28007','M840466850','28007','es_tech',126.31,0
55,'C815186263','2','M','28007','M840466850','28007','es_tech',71.79,0
55,'C1846274338','3','M','28007','M840466850','28007','es_tech',72.75,0
55,'C52299933','3','M','28007','M840466850','28007','es_tech',95.91,0
55,'C1984017083','2','M','28007','M840466850','28007','es_tech',159.26,0
55,'C1788210321','2','F','28007','M840466850','28007','es_tech',21.34,0
55,'C72353846','2','M','28007','M840466850','28007','es_tech',85.48,0
56,'C1857140958','4','M','28007','M840466850','28007','es_tech',149.2,0
56,'C389281305','1','F','28007','M840466850','28007','es_tech',72.55,0
56,'C1855693993','4','F','28007','M840466850','28007','es_tech',13.38,0
57,'C1514271157','2','M','28007','M840466850','28007','es_tech',25.76,0
57,'C528277773','0','F','28007','M840466850','28007','es_tech',191.89,0
57,'C1952109278','1','M','28007','M840466850','28007','es_tech',128.77,0
57,'C1307916597','1','F','28007','M840466850','28007','es_tech',3.08,0
57,'C1598533502','3','F','28007','M840466850','28007','es_tech',110.35,0
57,'C205797331','4','F','28007','M840466850','28007','es_tech',243.02,0
57,'C1239154010','4','F','28007','M840466850','28007','es_tech',4.08,0
57,'C1011693897','1','F','28007','M840466850','28007','es_tech',181.24,0
58,'C1158646143','3','M','28007','M840466850','28007','es_tech',199.3,0
58,'C599638364','4','F','28007','M840466850','28007','es_tech',16.61,0
58,'C21207783','3','F','28007','M840466850','28007','es_tech',54.47,0
58,'C650108285','4','F','28007','M840466850','28007','es_tech',143.13,0
58,'C2048375146','5','F','28007','M840466850','28007','es_tech',68.19,0
58,'C1216409727','3','F','28007','M840466850','28007','es_tech',156.93,0
58,'C1178005728','3','F','28007','M840466850','28007','es_tech',126.98,0
59,'C647327489','2','M','28007','M840466850','28007','es_tech',171.43,0
59,'C730142143','4','F','28007','M840466850','28007','es_tech',88.74,0
60,'C9169170','3','M','28007','M840466850','28007','es_tech',186.09,0
60,'C174977934','2','F','28007','M840466850','28007','es_tech',94.38,0
61,'C86466018','2','M','28007','M840466850','28007','es_tech',10.64,0
61,'C1299368401','4','M','28007','M840466850','28007','es_tech',0.73,0
61,'C566598245','4','M','28007','M840466850','28007','es_tech',2.54,0
61,'C459595150','3','M','28007','M840466850','28007','es_tech',165.89,0
61,'C1857140958','4','M','28007','M840466850','28007','es_tech',72.82,0
61,'C1141481813','5','M','28007','M840466850','28007','es_tech',26.28,0
61,'C226102422','4','F','28007','M840466850','28007','es_tech',9.75,0
62,'C533940472','3','M','28007','M840466850','28007','es_tech',190.91,0
62,'C841616397','2','M','28007','M840466850','28007','es_tech',135.18,0
62,'C1200798307','4','F','28007','M840466850','28007','es_tech',176.23,0
62,'C2091703695','4','F','28007','M840466850','28007','es_tech',70.82,0
62,'C989137021','2','F','28007','M840466850','28007','es_tech',135.67,0
62,'C2087230127','2','F','28007','M840466850','28007','es_tech',146.1,0
62,'C2032185280','3','F','28007','M840466850','28007','es_tech',56.74,0
63,'C1682236855','2','M','28007','M840466850','28007','es_tech',121.94,0
63,'C1555447628','2','F','28007','M840466850','28007','es_tech',199.42,0
63,'C1605642067','1','M','28007','M840466850','28007','es_tech',6.7,0
63,'C1316160034','4','M','28007','M840466850','28007','es_tech',73.09,0
63,'C1379814778','2','F','28007','M840466850','28007','es_tech',108.55,0
64,'C1724556830','1','M','28007','M840466850','28007','es_tech',91.82,0
64,'C862633345','4','F','28007','M840466850','28007','es_tech',83.64,0
64,'C970538683','2','M','28007','M840466850','28007','es_tech',18.11,0
64,'C563092648','6','F','28007','M840466850','28007','es_tech',133.86,0
65,'C1915276731','3','M','28007','M840466850','28007','es_tech',169.28,0
65,'C894687005','5','M','28007','M840466850','28007','es_tech',1.9,0
65,'C653084813','2','M','28007','M840466850','28007','es_tech',39.49,0
65,'C711859898','3','F','28007','M840466850','28007','es_tech',95.53,0
65,'C728432657','2','F','28007','M840466850','28007','es_tech',228.57,0
65,'C1928637369','3','F','28007','M840466850','28007','es_tech',40.98,0
66,'C1613579866','5','M','28007','M840466850','28007','es_tech',164.59,0
66,'C58324694','3','F','28007','M840466850','28007','es_tech',134.03,0
66,'C573965612','4','F','28007','M840466850','28007','es_tech',85.67,0
66,'C44857022','4','F','28007','M840466850','28007','es_tech',105.11,0
66,'C105013970','3','M','28007','M840466850','28007','es_tech',162.83,0
66,'C174977934','2','F','28007','M840466850','28007','es_tech',51.63,0
66,'C1525581466','1','F','28007','M840466850','28007','es_tech',53.71,0
67,'C776775180','2','F','28007','M840466850','28007','es_tech',91.16,0
67,'C506003529','5','F','28007','M840466850','28007','es_tech',22.55,0
67,'C1779394537','4','F','28007','M840466850','28007','es_tech',16.53,0
67,'C1040303644','2','M','28007','M840466850','28007','es_tech',240.78,0
67,'C344209010','5','F','28007','M840466850','28007','es_tech',48.73,0
68,'C553434543','2','M','28007','M840466850','28007','es_tech',43.74,0
68,'C220904895','3','M','28007','M840466850','28007','es_tech',124.57,0
68,'C2140473917','3','F','28007','M840466850','28007','es_tech',6.03,0
68,'C526635102','2','M','28007','M840466850','28007','es_tech',203.0,0
69,'C673469784','3','F','28007','M840466850','28007','es_tech',113.92,0
69,'C893284971','4','M','28007','M840466850','28007','es_tech',28.86,0
69,'C697242067','5','M','28007','M840466850','28007','es_tech',53.85,0
69,'C1228110352','1','M','28007','M840466850','28007','es_tech',75.31,0
69,'C1084001812','2','M','28007','M840466850','28007','es_tech',31.73,0
70,'C861479162','3','F','28007','M840466850','28007','es_tech',94.52,0
70,'C671524709','5','F','28007','M840466850','28007','es_tech',168.31,0
70,'C747175090','5','F','28007','M840466850','28007','es_tech',43.6,0
70,'C1421006824','2','F','28007','M840466850','28007','es_tech',92.73,0
70,'C935791733','3','U','28007','M840466850','28007','es_tech',176.24,0
70,'C1355010178','2','F','28007','M840466850','28007','es_tech',31.98,0
70,'C171498975','1','M','28007','M840466850','28007','es_tech',22.8,0
70,'C1625937550','2','F','28007','M840466850','28007','es_tech',11.19,0
70,'C1376050027','2','F','28007','M840466850','28007','es_tech',42.73,0
71,'C1225717157','5','M','28007','M840466850','28007','es_tech',60.19,0
71,'C1960578141','3','F','28007','M840466850','28007','es_tech',168.02,0
71,'C1200336063','2','M','28007','M840466850','28007','es_tech',47.5,0
71,'C1905396523','4','F','28007','M840466850','28007','es_tech',249.75,0
72,'C408690006','1','M','28007','M840466850','28007','es_tech',389.85,0
72,'C2104185147','2','F','28007','M840466850','28007','es_tech',377.15,0
72,'C336519851','3','F','28007','M840466850','28007','es_tech',153.68,0
72,'C1059874896','2','M','28007','M840466850','28007','es_tech',54.88,0
72,'C1506066038','5','M','28007','M840466850','28007','es_tech',21.25,0
72,'C226102422','4','F','28007','M840466850','28007','es_tech',222.25,0
72,'C1025104996','5','M','28007','M840466850','28007','es_tech',43.15,0
72,'C1680323951','2','F','28007','M840466850','28007','es_tech',104.46,0
73,'C1056476734','2','M','28007','M840466850','28007','es_tech',170.04,0
73,'C168710517','4','F','28007','M840466850','28007','es_tech',102.27,0
73,'C1304555023','2','F','28007','M840466850','28007','es_tech',43.51,0
73,'C310751417','2','F','28007','M840466850','28007','es_tech',188.13,0
73,'C1828345671','4','M','28007','M840466850','28007','es_tech',10.89,0
74,'C181111540','2','F','28007','M840466850','28007','es_tech',97.27,0
74,'C1383337902','2','M','28007','M840466850','28007','es_tech',7.85,0
74,'C696052681','2','F','28007','M840466850','28007','es_tech',35.64,0
74,'C180936571','2','M','28007','M840466850','28007','es_tech',126.78,0
74,'C906611945','2','M','28007','M840466850','28007','es_tech',175.04,0
74,'C463539622','2','M','28007','M840466850','28007','es_tech',61.54,0
74,'C32640811','3','M','28007','M840466850','28007','es_tech',171.2,0
75,'C1383269171','1','F','28007','M840466850','28007','es_tech',0.64,0
75,'C75208519','2','M','28007','M840466850','28007','es_tech',169.04,0
75,'C883803148','1','F','28007','M840466850','28007','es_tech',38.99,0
75,'C1968779147','5','M','28007','M840466850','28007','es_tech',10.96,0
75,'C394469483','3','M','28007','M840466850','28007','es_tech',90.45,0
75,'C228319796','2','F','28007','M840466850','28007','es_tech',136.0,0
76,'C1625937550','2','F','28007','M840466850','28007','es_tech',78.18,0
76,'C1129737137','6','M','28007','M840466850','28007','es_tech',23.08,0
76,'C433355159','4','F','28007','M840466850','28007','es_tech',53.13,0
76,'C149698808','2','F','28007','M840466850','28007','es_tech',98.9,0
76,'C1362863442','2','F','28007','M840466850','28007','es_tech',253.23,0
77,'C1210957250','3','F','28007','M840466850','28007','es_tech',169.54,0
77,'C22162402','2','M','28007','M840466850','28007','es_tech',137.2,0
77,'C285984841','3','M','28007','M840466850','28007','es_tech',105.54,0
77,'C2100602051','4','M','28007','M840466850','28007','es_tech',44.7,0
77,'C21670075','2','F','28007','M840466850','28007','es_tech',30.3,0
77,'C822689044','2','M','28007','M840466850','28007','es_tech',132.67,0
77,'C2113973089','2','F','28007','M840466850','28007','es_tech',198.26,0
77,'C1895615571','3','M','28007','M840466850','28007','es_tech',10.64,0
78,'C1771537982','2','M','28007','M840466850','28007','es_tech',136.38,0
78,'C554819698','3','M','28007','M840466850','28007','es_tech',73.05,0
78,'C1486961552','4','F','28007','M840466850','28007','es_tech',147.09,0
78,'C261398093','3','F','28007','M840466850','28007','es_tech',40.77,0
78,'C510934446','1','F','28007','M840466850','28007','es_tech',60.71,0
78,'C155412783','5','F','28007','M840466850','28007','es_tech',134.34,0
78,'C333185464','6','M','28007','M840466850','28007','es_tech',37.12,0
78,'C881073190','2','F','28007','M840466850','28007','es_tech',215.41,0
79,'C447271561','3','M','28007','M840466850','28007','es_tech',34.36,0
79,'C1642592478','2','M','28007','M840466850','28007','es_tech',24.92,0
79,'C1565058518','3','M','28007','M840466850','28007','es_tech',141.64,0
79,'C1622415837','2','F','28007','M840466850','28007','es_tech',1.3,0
79,'C1547689237','4','F','28007','M840466850','28007','es_tech',174.79,0
79,'C1305339250','4','M','28007','M840466850','28007','es_tech',27.06,0
79,'C1637529334','2','M','28007','M840466850','28007','es_tech',79.31,0
80,'C1693925346','4','F','28007','M840466850','28007','es_tech',85.95,0
80,'C475831512','2','F','28007','M840466850','28007','es_tech',270.5,0
80,'C343982358','6','M','28007','M840466850','28007','es_tech',27.49,0
80,'C1908932714','2','F','28007','M840466850','28007','es_tech',35.35,0
80,'C764092576','4','F','28007','M840466850','28007','es_tech',50.33,0
80,'C1760986787','2','M','28007','M840466850','28007','es_tech',80.58,0
80,'C299858046','2','F','28007','M840466850','28007','es_tech',132.96,0
80,'C531109799','5','F','28007','M840466850','28007','es_tech',36.58,0
81,'C777863522','5','F','28007','M840466850','28007','es_tech',186.19,0
81,'C1150646122','3','M','28007','M840466850','28007','es_tech',61.93,0
81,'C1337923906','3','F','28007','M840466850','28007','es_tech',43.57,0
81,'C1438489717','3','F','28007','M840466850','28007','es_tech',7.09,0
81,'C1554849332','5','F','28007','M840466850','28007','es_tech',0.83,0
81,'C26045684','4','F','28007','M840466850','28007','es_tech',146.12,0
81,'C1936855292','3','F','28007','M840466850','28007','es_tech',96.68,0
81,'C607479057','3','F','28007','M840466850','28007','es_tech',76.79,0
81,'C1452053500','3','F','28007','M840466850','28007','es_tech',113.3,0
81,'C1818021493','2','F','28007','M840466850','28007','es_tech',75.0,0
82,'C2048375146','5','F','28007','M840466850','28007','es_tech',151.12,0
82,'C880299982','3','M','28007','M840466850','28007','es_tech',140.59,0
82,'C766494418','2','M','28007','M840466850','28007','es_tech',173.53,0
82,'C1952040134','3','F','28007','M840466850','28007','es_tech',240.52,0
82,'C1073865173','4','F','28007','M840466850','28007','es_tech',119.57,0
82,'C1529774854','2','F','28007','M840466850','28007','es_tech',255.92,0
82,'C495652708','2','M','28007','M840466850','28007','es_tech',39.29,0
82,'C1896250849','1','M','28007','M840466850','28007','es_tech',102.11,0
82,'C1591008232','4','F','28007','M840466850','28007','es_tech',184.38,0
83,'C512783217','2','M','28007','M840466850','28007','es_tech',129.08,0
83,'C67418210','3','M','28007','M840466850','28007','es_tech',123.94,0
83,'C1593769010','1','M','28007','M840466850','28007','es_tech',124.92,0
83,'C130295904','3','F','28007','M840466850','28007','es_tech',112.82,0
83,'C1463356115','4','F','28007','M840466850','28007','es_tech',142.86,0
83,'C940143351','4','M','28007','M840466850','28007','es_tech',145.92,0
83,'C1240209240','1','F','28007','M840466850','28007','es_tech',56.16,0
83,'C331622323','4','F','28007','M840466850','28007','es_tech',10.71,0
83,'C727658706','5','F','28007','M840466850','28007','es_tech',48.08,0
83,'C1861455727','2','F','28007','M840466850','28007','es_tech',65.86,0
83,'C1893177739','3','M','28007','M840466850','28007','es_tech',124.18,0
84,'C968819483','3','F','28007','M840466850','28007','es_tech',87.38,0
84,'C781096653','4','F','28007','M840466850','28007','es_tech',46.96,0
84,'C1568308501','3','M','28007','M840466850','28007','es_tech',32.62,0
84,'C1973818754','2','F','28007','M840466850','28007','es_tech',144.88,0
84,'C366069783','4','F','28007','M840466850','28007','es_tech',166.74,0
84,'C1191796691','4','F','28007','M840466850','28007','es_tech',279.9,0
84,'C2089485741','3','M','28007','M840466850','28007','es_tech',20.9,0
85,'C1210957250','3','F','28007','M840466850','28007','es_tech',170.11,0
85,'C471166875','1','M','28007','M840466850','28007','es_tech',48.84,0
85,'C2016997607','2','M','28007','M840466850','28007','es_tech',21.9,0
85,'C1857140958','4','M','28007','M840466850','28007','es_tech',59.99,0
85,'C1632932485','1','M','28007','M840466850','28007','es_tech',82.45,0
85,'C380412694','1','M','28007','M840466850','28007','es_tech',48.72,0
85,'C262282046','3','F','28007','M840466850','28007','es_tech',131.3,0
85,'C181111540','2','F','28007','M840466850','28007','es_tech',291.71,0
85,'C1268275182','1','M','28007','M840466850','28007','es_tech',9.09,0
86,'C121713128','2','F','28007','M840466850','28007','es_tech',214.83,0
86,'C1970738826','4','M','28007','M840466850','28007','es_tech',97.07,0
